ALL	0.0	0.16110485851174533	0.002819790282910343	0.8233649247113017	0.922011643200726	0.689237183108164
ALL	0.1	0.04056275953160654	0.0016705443903838894	0.8308858241447277	0.9214210098590645	0.7440854789283069
ALL	0.2	0.03164722659800312	0.0016979946105469747	0.8303037154327803	0.9265946635986051	0.6715203239244193
ALL	0.3	0.027126911843177115	0.0010726557378508794	0.8234131068561424	0.930287765890383	0.7292627653656212
ALL	0.4	0.022805688404800867	0.0010979656489999707	0.8260309724101114	0.9152063915424913	0.670978652056091
ALL	0.5	0.020143893685671363	0.0006722229347190202	0.7942086831630019	0.9099452179237237	0.663390011073435
ALL	0.6	0.01862420894131802	0.0007243749243710455	0.7780804046854428	0.9074132433039775	0.6409989661533789
ALL	0.7	0.017191882180695485	0.0005859450583987085	0.7644883420952391	0.8872645766800001	0.6338646110947838
ALL	0.8	0.01539054011354352	0.0005426235000760679	0.712508291500948	0.8681842489246054	0.5172341579205091
ALL	0.9	0.013702878857603167	0.0006113818992290339	0.46270617973420414	0.7916395364385587	0.1751314793515979
AGE	0.0	0.05196361022420449	0.0022916308605937623	0.8570683528314091	0.0	0.0
AGE	0.1	0.03743755227268332	0.0013877838116094522	0.8559163908444166	0.0	0.0
AGE	0.2	0.03233938642067484	0.0014558893934301677	0.8524008000774304	0.0	0.0
AGE	0.3	0.025383876101805432	0.0008373106035529157	0.8459932254552094	0.0	0.0
AGE	0.4	0.02334127095666262	0.0006440845551685234	0.8405458532034092	0.0	0.0
AGE	0.5	0.019078431743206364	0.0005856364802077625	0.8240739858449317	0.0	0.0
AGE	0.6	0.019174512070004302	0.0005180258945384739	0.7982007698843463	0.0	0.0
AGE	0.7	0.017648642606074266	0.0005318097314721645	0.7741202173079784	0.0	0.0
AGE	0.8	0.015022126754911819	0.00045292849060810076	0.7187103515227029	0.0	0.0
AGE	0.9	0.014198569968195244	0.0004370831680868106	0.5941827049960176	0.0	0.0
GENDER	0.0	0.08536343055196327	0.0016126359104412444	0.0	0.9199642967390093	0.0
GENDER	0.1	0.03742847348203754	0.0014102394903092205	0.0	0.9167638649048355	0.0
GENDER	0.2	0.03161550512408266	0.0013000843164294685	0.0	0.9161076632531264	0.0
GENDER	0.3	0.025156438940822486	0.0009024222997550906	0.0	0.9204318583944395	0.0
GENDER	0.4	0.0220483930984346	0.000827483353932269	0.0	0.9087380011293055	0.0
GENDER	0.5	0.01838273105054799	0.000804232108047507	0.0	0.902880503596287	0.0
GENDER	0.6	0.018390159795779994	0.0006616968685525633	0.0	0.8909651644861396	0.0
GENDER	0.7	0.019928674886722376	0.0006014848885097362	0.0	0.8890452082835345	0.0
GENDER	0.8	0.014855106278221206	0.0006735797481866593	0.0	0.8803478426127409	0.0
GENDER	0.9	0.014306946556166846	0.0005821721418030556	0.0	0.3468797355007577	0.0
ETHNICITY	0.0	0.055728827372635945	0.002392240791779639	0.0	0.0	0.6737763414567044
ETHNICITY	0.1	0.03770211427518637	0.0014873285411521804	0.0	0.0	0.7460079228512504
ETHNICITY	0.2	0.035209943752477664	0.0011929920395183792	0.0	0.0	0.6867923564738444
ETHNICITY	0.3	0.025700913797510733	0.0007761338842269369	0.0	0.0	0.7200486730170403
ETHNICITY	0.4	0.021282524165540637	0.0006267305628318852	0.0	0.0	0.7397914597022293
ETHNICITY	0.5	0.018605109488609994	0.0006523660091056919	0.0	0.0	0.7088006945056721
ETHNICITY	0.6	0.017820884685705203	0.0005182156185681862	0.0	0.0	0.707878284372705
ETHNICITY	0.7	0.017780568340037127	0.00045008175500188394	0.0	0.0	0.6572410551698453
ETHNICITY	0.8	0.015952539916085723	0.0005138561064852295	0.0	0.0	0.59907253943747
ETHNICITY	0.9	0.014516200169478313	0.0005382994596152739	0.0	0.0	0.3772331572455858
ALL	0.0	0.1561510916983727	0.002390563600183405	0.8233649247113017	0.922011643200726	0.689237183108164
ALL	0.1	0.03772228779179035	0.0018740961193042895	0.8308858241447277	0.9214210098590645	0.7440854789283069
ALL	0.2	0.030577683212733506	0.0012767203850759298	0.8303037154327803	0.9265946635986051	0.6715203239244193
ALL	0.3	0.02497493866646644	0.001179561990806253	0.8234131068561424	0.930287765890383	0.7292627653656212
ALL	0.4	0.023296042244033057	0.0010148270072750992	0.8260309724101114	0.9152063915424913	0.670978652056091
ALL	0.5	0.018567380338612167	0.0006387532959920637	0.7942086831630019	0.9099452179237237	0.663390011073435
ALL	0.6	0.01752115240191469	0.0007036926691936657	0.7780804046854428	0.9074132433039775	0.6409989661533789
ALL	0.7	0.01623708186763348	0.0005320649145311454	0.7644883420952391	0.8872645766800001	0.6338646110947838
ALL	0.8	0.014767448500831528	0.0005459715685423777	0.712508291500948	0.8681842489246054	0.5172341579205091
ALL	0.9	0.014593731058706151	0.0005145208887610617	0.46270617973420414	0.7916395364385587	0.1751314793515979
AGE	0.0	0.05209656044988349	0.0023769996394663886	0.8570683528314091	0.0	0.0
AGE	0.1	0.040649196889140815	0.0013863640152630488	0.8559163908444166	0.0	0.0
AGE	0.2	0.030417588677736793	0.0009304638209367427	0.8524008000774304	0.0	0.0
AGE	0.3	0.025450942539932703	0.0007760021527371205	0.8459932254552094	0.0	0.0
AGE	0.4	0.022341053084571762	0.0008290694196957112	0.8405458532034092	0.0	0.0
AGE	0.5	0.018115499232075002	0.0006433816783274414	0.8240739858449317	0.0	0.0
AGE	0.6	0.017610488551678044	0.0004894924917958754	0.7982007698843463	0.0	0.0
AGE	0.7	0.016043929770441338	0.0006845973526159877	0.7741202173079784	0.0	0.0
